year,countyFIPS,stateFIPS,amount
2012,29035.0,29.0,11260
2012,29037.0,29.0,156048
2012,29039.0,29.0,18184
2012,29041.0,29.0,11301
2012,29043.0,29.0,109438
2012,29045.0,29.0,9290
2012,29047.0,29.0,375887
2012,29049.0,29.0,29904
2012,29051.0,29.0,97856
2012,29053.0,29.0,22598
2012,29055.0,29.0,26485
2012,29057.0,29.0,10218
2012,29059.0,29.0,15910
2012,29061.0,29.0,12084
2012,29063.0,29.0,10308
2012,29065.0,29.0,17526
2012,29067.0,29.0,21429
2012,29069.0,29.0,48495
2012,29071.0,29.0,142414
2012,29073.0,29.0,23635
2012,29075.0,29.0,11784
2012,29077.0,29.0,322165
2012,29079.0,29.0,14434
2012,29081.0,29.0,13793
2012,29083.0,29.0,25519
2012,29085.0,29.0,15340
2012,29087.0,29.0,7035
2012,29089.0,29.0,11562
2012,29091.0,29.0,55987
2012,29093.0,29.0,17525
2012,29095.0,29.0,967471
2012,29097.0,29.0,167249
2012,29099.0,29.0,317955
2012,29101.0,29.0,67513
2012,29103.0,29.0,4974
2012,29105.0,29.0,45862
2012,29107.0,29.0,47675
2012,29109.0,29.0,48587
2012,29111.0,29.0,13128
2012,29113.0,29.0,69474
2012,29115.0,29.0,21369
2012,29117.0,29.0,19129
2012,29119.0,29.0,29359
2012,29121.0,29.0,20527
2012,29123.0,29.0,20138
2012,29125.0,29.0,10742
2012,29127.0,29.0,41869
2012,29129.0,29.0,6332
2012,29131.0,29.0,43624
2012,29133.0,29.0,16520
2012,29135.0,29.0,19324
2012,29137.0,29.0,13439
2012,29139.0,29.0,15409
2012,29141.0,29.0,18064
2012,29143.0,29.0,26786
2012,29145.0,29.0,66042
2012,29147.0,29.0,29173
2012,29149.0,29.0,15556
2012,29151.0,29.0,13679
2012,29153.0,29.0,15010
2012,29155.0,29.0,39967
2012,29157.0,29.0,20901
2012,29159.0,29.0,50810
2012,29161.0,29.0,55499
2012,29163.0,29.0,22027
2012,29165.0,29.0,158749
2012,29167.0,29.0,45740
2012,29169.0,29.0,76496
2012,29171.0,29.0,6592
2012,29173.0,29.0,5516
2012,29175.0,29.0,34525
2012,29177.0,29.0,28423
2012,29179.0,29.0,13345
2012,29181.0,29.0,18275
2012,29183.0,29.0,549081
2012,29185.0,29.0,11906
2012,29186.0,29.0,20446
2012,29187.0,29.0,86787
2012,29189.0,29.0,1861710
2012,29195.0,29.0,31128
2012,29197.0,29.0,5042
2012,29199.0,29.0,6159
2012,29201.0,29.0,52426
2012,29203.0,29.0,7265
2012,29205.0,29.0,10026
2012,29207.0,29.0,40335
2012,29209.0,29.0,37199
2012,29211.0,29.0,10579
2012,29213.0,29.0,66711
2012,29215.0,29.0,32418
2012,29217.0,29.0,28885
2012,29219.0,29.0,38124
2012,29221.0,29.0,30799
2012,29223.0,29.0,15027
2012,29225.0,29.0,36912
2012,29227.0,29.0,3965
2012,29229.0,29.0,28255
2012,29510.0,29.0,334776
2012,31001.0,31.0,63690
2012,31003.0,31.0,22625
2012,31005.0,31.0,1748
2012,31007.0,31.0,2804
2012,31009.0,31.0,2305
2012,31011.0,31.0,12378
2012,31013.0,31.0,23410
2012,31015.0,31.0,5559
2012,31017.0,31.0,9864
2012,31019.0,31.0,86929
2012,31021.0,31.0,14931
2012,31023.0,31.0,13165
2012,31025.0,31.0,40572
2012,31027.0,31.0,16560
2012,31029.0,31.0,10251
2012,31031.0,31.0,11825
2012,31033.0,31.0,19002
2012,31035.0,31.0,19190
2012,31037.0,31.0,26908
2012,31039.0,31.0,18850
2012,31041.0,31.0,23847
2012,31043.0,31.0,48841
2012,31045.0,31.0,13068
2012,31047.0,31.0,60347
2012,31049.0,31.0,6845
2012,31051.0,31.0,21016
2012,31053.0,31.0,65876
2012,31055.0,31.0,990121
2012,31057.0,31.0,5707
2012,31059.0,31.0,13041
2012,31061.0,31.0,4357
2012,31063.0,31.0,8641
2012,31065.0,31.0,14569
2012,31067.0,31.0,39469
2012,31069.0,31.0,3813
2012,31071.0,31.0,4324
2012,31073.0,31.0,3296
2012,31075.0,31.0,2396
2012,31077.0,31.0,7254
2012,31079.0,31.0,128150
2012,31081.0,31.0,18370
2012,31083.0,31.0,3795
2012,31085.0,31.0,2461
2012,31087.0,31.0,5829
2012,31089.0,31.0,22316
2012,31091.0,31.0,2772
2012,31093.0,31.0,14362
2012,31095.0,31.0,19159
2012,31097.0,31.0,9659
2012,31099.0,31.0,16263
2012,31101.0,31.0,19951
2012,31103.0,31.0,1978
2012,31105.0,31.0,6374
2012,31107.0,31.0,21125
2012,31109.0,31.0,422826
2012,31111.0,31.0,56603
2012,31113.0,31.0,2638
2012,31115.0,31.0,1719
2012,31117.0,31.0,1678
2012,31119.0,31.0,58361
2012,31121.0,31.0,11372
2012,31123.0,31.0,11925
2012,31125.0,31.0,9748
2012,31127.0,31.0,18374
2012,31129.0,31.0,5342
2012,31131.0,31.0,28029
2012,31133.0,31.0,6789
2012,31135.0,31.0,6032
2012,31137.0,31.0,22395
2012,31139.0,31.0,15255
2012,31141.0,31.0,56117
2012,31143.0,31.0,17138
2012,31145.0,31.0,19333
2012,31147.0,31.0,15941
2012,31149.0,31.0,3270
2012,31151.0,31.0,31652
2012,31153.0,31.0,237045
2012,31155.0,31.0,29207
2012,31157.0,31.0,71548
2012,31159.0,31.0,28296
2012,31161.0,31.0,10929
2012,31163.0,31.0,6217
2012,31165.0,31.0,2314
2012,31167.0,31.0,5059
2012,31169.0,31.0,13060
2012,31171.0,31.0,1798
2012,31173.0,31.0,26475
2012,31175.0,31.0,8718
2012,31177.0,31.0,35168
2012,31179.0,31.0,17227
2012,31181.0,31.0,7402
2012,31183.0,31.0,2301
2012,31185.0,31.0,21073
2012,40001.0,40.0,41454
2012,40003.0,40.0,7216
2012,40005.0,40.0,19510
2012,40007.0,40.0,11532
2012,40009.0,40.0,28179
2012,40011.0,40.0,17391
2012,40013.0,40.0,57703
2012,40015.0,40.0,51320
2012,40017.0,40.0,157454
2012,40019.0,40.0,69785
2012,40021.0,40.0,61196
2012,40023.0,40.0,21181
2012,40025.0,40.0,5133
2012,40027.0,40.0,298467
2012,40029.0,40.0,12789
2012,40031.0,40.0,170316
2012,40033.0,40.0,9353
2012,40035.0,40.0,26324
2012,40037.0,40.0,93565
2012,40039.0,40.0,41412
2012,40041.0,40.0,52274
2012,40043.0,40.0,10530
2012,40045.0,40.0,9903
2012,40047.0,40.0,80083
2012,40049.0,40.0,40194
2012,40051.0,40.0,64396
2012,40053.0,40.0,8562
2012,40055.0,40.0,7833
2012,40057.0,40.0,4961
2012,40059.0,40.0,6742
2012,40061.0,40.0,19419
2012,40063.0,40.0,21300
2012,40065.0,40.0,37719
2012,40067.0,40.0,11141
2012,40069.0,40.0,15228
2012,40071.0,40.0,65427
2012,40073.0,40.0,27586
2012,40075.0,40.0,13976
2012,40077.0,40.0,14555
2012,40079.0,40.0,77292
2012,40081.0,40.0,41291
2012,40083.0,40.0,33530
2012,40085.0,40.0,13208
2012,40087.0,40.0,52154
2012,40089.0,40.0,56902
2012,40091.0,40.0,28891
2012,40093.0,40.0,10485
2012,40095.0,40.0,22855
2012,40097.0,40.0,56756
2012,40099.0,40.0,16967
2012,40101.0,40.0,102338
2012,40103.0,40.0,17915
2012,40105.0,40.0,14991
2012,40107.0,40.0,25245
2012,40109.0,40.0,892667
2012,40111.0,40.0,54051
2012,40113.0,40.0,35441
2012,40115.0,40.0,45617
2012,40117.0,40.0,19607
2012,40119.0,40.0,82008
2012,40121.0,40.0,65475
2012,40123.0,40.0,56961
2012,40125.0,40.0,94380
2012,40127.0,40.0,19806
2012,40129.0,40.0,6277
2012,40131.0,40.0,102859
2012,40133.0,40.0,40581
2012,40135.0,40.0,68264
2012,40137.0,40.0,58703
2012,40139.0,40.0,35132
2012,40141.0,40.0,14522
2012,40143.0,40.0,847370
2012,40145.0,40.0,46151
2012,40147.0,40.0,60543
2012,40149.0,40.0,18183
2012,40151.0,40.0,13068
2012,40153.0,40.0,26630
2013,8001.0,8.0,716812
2013,8003.0,8.0,24742
2013,8005.0,8.0,1023312
2013,8007.0,8.0,13700
2013,8009.0,8.0,8745
2013,8011.0,8.0,7053
2013,8013.0,8.0,529754
2013,8015.0,8.0,21039
2013,8017.0,8.0,4903
2013,8019.0,8.0,10423
2013,8021.0,8.0,15039
2013,8023.0,8.0,5768
2013,8025.0,8.0,4429
2013,8027.0,8.0,3854
2013,8029.0,8.0,41747
2013,8031.0,8.0,881471
2013,8033.0,8.0,2995
2013,8035.0,8.0,505847
2013,8037.0,8.0,62269
2013,8039.0,8.0,28539
2013,8041.0,8.0,907774
2013,8043.0,8.0,43351
2013,8045.0,8.0,97176
2013,8047.0,8.0,4892
2013,8049.0,8.0,17408
2013,8051.0,8.0,15659
2013,8053.0,8.0,1455
2013,8055.0,8.0,7567
2013,8057.0,8.0,2578
2013,8059.0,8.0,728799
2013,8061.0,8.0,3273
2013,8063.0,8.0,13596
2013,8065.0,8.0,15000
2013,8067.0,8.0,68637
2013,8069.0,8.0,378992
2013,8071.0,8.0,21577
2013,8073.0,8.0,13029
2013,8075.0,8.0,27530
2013,8077.0,8.0,174670
2013,8079.0,8.0,1629
2013,8081.0,8.0,19519
2013,8083.0,8.0,32022
2013,8085.0,8.0,51820
2013,8087.0,8.0,44255
2013,8089.0,8.0,32735
2013,8091.0,8.0,6718
2013,8093.0,8.0,15724
2013,8095.0,8.0,11987
2013,8097.0,8.0,24328
2013,8099.0,8.0,20993
2013,8101.0,8.0,210567
2013,8103.0,8.0,13142
2013,8105.0,8.0,17228
2013,8107.0,8.0,36935
2013,8109.0,8.0,12152
2013,8111.0,8.0,1558
2013,8113.0,8.0,13457
2013,8115.0,8.0,8527
2013,8117.0,8.0,34154
2013,8119.0,8.0,27107
2013,8121.0,8.0,11070
2013,8123.0,8.0,316824
2013,8125.0,8.0,17607
2013,20001.0,20.0,24777
2013,20003.0,20.0,12934
2013,20005.0,20.0,23271
2013,20007.0,20.0,7783
2013,20009.0,20.0,38345
2013,20011.0,20.0,20785
2013,20013.0,20.0,16345
2013,20015.0,20.0,126317
2013,20017.0,20.0,4094
2013,20019.0,20.0,5993
2013,20021.0,20.0,37630
2013,20023.0,20.0,5174
2013,20025.0,20.0,5620
2013,20027.0,20.0,12502
2013,20029.0,20.0,14565
2013,20031.0,20.0,16912
2013,20033.0,20.0,3912
2013,20035.0,20.0,55981
2013,20037.0,20.0,60282
2013,20039.0,20.0,4117
2013,20041.0,20.0,37906
2013,20043.0,20.0,16148
2013,20045.0,20.0,129590
2013,20047.0,20.0,5635
2013,20049.0,20.0,6435
2013,20051.0,20.0,36199
2013,20053.0,20.0,13064
2013,20055.0,20.0,82301
2013,20057.0,20.0,69591
2013,20059.0,20.0,44580
2013,20061.0,20.0,75374
2013,20063.0,20.0,6504
2013,20065.0,20.0,4080
2013,20067.0,20.0,14771
2013,20069.0,20.0,14464
2013,20071.0,20.0,2700
2013,20073.0,20.0,11339
2013,20075.0,20.0,5510
2013,20077.0,20.0,11550
2013,20079.0,20.0,53162
2013,20081.0,20.0,9658
2013,20083.0,20.0,3555
2013,20085.0,20.0,23574
2013,20087.0,20.0,38553
2013,20089.0,20.0,3180
2013,20091.0,20.0,817476
2013,20093.0,20.0,10433
2013,20095.0,20.0,12537
2013,20097.0,20.0,6671
2013,20099.0,20.0,38064
2013,20101.0,20.0,4207
2013,20103.0,20.0,109774
2013,20105.0,20.0,6937
2013,20107.0,20.0,19508
2013,20109.0,20.0,5833
2013,20111.0,20.0,51640
2013,20113.0,20.0,45307
2013,20115.0,20.0,22222
2013,20117.0,20.0,18154
2013,20119.0,20.0,6962
2013,20121.0,20.0,43372
2013,20123.0,20.0,12102
2013,20125.0,20.0,52565
2013,20127.0,20.0,7726
2013,20129.0,20.0,11334
2013,20131.0,20.0,18803
2013,20133.0,20.0,24172
2013,20135.0,20.0,5362
2013,20137.0,20.0,10121
2013,20139.0,20.0,28927
2013,20141.0,20.0,4014
2013,20143.0,20.0,12954
2013,20145.0,20.0,11167
2013,20147.0,20.0,9137
2013,20149.0,20.0,36436
2013,20151.0,20.0,15130
2013,20153.0,20.0,3657
2013,20155.0,20.0,92393
2013,20157.0,20.0,7741
2013,20159.0,20.0,19762
2013,20161.0,20.0,69626
2013,20163.0,20.0,10334
2013,20165.0,20.0,5766
2013,20167.0,20.0,10169
2013,20169.0,20.0,82902
2013,20171.0,20.0,9498
2013,20173.0,20.0,771264
2013,20175.0,20.0,51551
2013,20177.0,20.0,266348
2013,20179.0,20.0,3655
2013,20181.0,20.0,9476
2013,20183.0,20.0,7865
2013,20185.0,20.0,11002
2013,20187.0,20.0,5257
2013,20189.0,20.0,13701
2013,20191.0,20.0,39414
2013,20193.0,20.0,12355
2013,20195.0,20.0,4138
2013,20197.0,20.0,10882
2013,20199.0,20.0,3944
2013,20201.0,20.0,12741
2013,20203.0,20.0,4951
2013,20205.0,20.0,17484
2013,20207.0,20.0,5546
2013,20209.0,20.0,270261
2013,29001.0,29.0,27476
2013,29003.0,29.0,24096
2013,29005.0,29.0,9968
2013,29007.0,29.0,30196
2013,29009.0,29.0,55766
2013,29011.0,29.0,18377
2013,29013.0,29.0,24991
2013,29015.0,29.0,21041
2013,29017.0,29.0,14964
2013,29019.0,29.0,220140
2013,29021.0,29.0,126535
2013,29023.0,29.0,53079
2013,29025.0,29.0,16137
2013,29027.0,29.0,42382
